smiles,pKi_numeric
CC[C@@H]1CNCCc2cc(OC)c(Br)cc21,7.0
CC[C@@H]1NCCN2C(=O)c3c(cccc3C(F)(F)F)[C@H]12,6.9
CC[C@@]1(CCCCN2CCN(c3ccc(Cl)cc3)CC2)C(=O)Nc2cc(F)ccc21,7.71
CC[C@H](C)c1nc2c(c(-c3ccc(F)cc3)n1)CNCC2,7.96
CC[C@H](N)Cc1c[nH]c2ccc(Cl)cc12,6.6
CC[C@H](N)Cc1c[nH]c2ccc(F)cc12,6.61
CC[C@H](O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,8.040958607678906
CC[C@H](O)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,7.522878745280337
CC[C@H]1CC(=O)c2c(N3CCN(C)CC3)cccc2N1S(=O)(=O)c1ccc2ccccc2c1,6.34
CC[C@H]1CN2CCc3c([nH]c4cccc(OC)c34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,5.8794260687941495
CC[C@H]1CNCCc2cc(OC)c(Br)cc21,7.0
CC[C@]1(CCCCN2CCN(c3ccc(Cl)cc3)CC2)C(=O)Nc2cc(F)ccc21,7.71
CCc1[nH]c2ccc(OC)cc2c1CCN(C)C,6.21
CCc1cc(-c2ccoc2)nc(N2CCN(C)CC2)n1,7.920818753952375
CCc1cc(C)c2c(c1)C[C@@H]1CNCCN1C2=O,6.34
CCc1cc(C)c2c(c1)[C@H]1CNC[C@@H]1NC2=O,6.15
CCc1cc(C)c2c(c1)[C@H]1CNC[C@@H]1NC2=O.Cl,6.153044674980176
CCc1cc(Cl)c(OC)c(N2CCN(C)CC2)c1,6.853871964321762
CCc1cc(Cl)c(OC)c(N2CCN(CC(F)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,5.180456064458131
CCc1cc(Cl)c(OC)c(N2CCN(CC(F)CCNC(=O)c3cc4ccccc4o3)CC2)c1,5.52432881167557
CCc1cc(Cl)c(OC)c(N2CCN(CC(O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,6.7258421507363195
CCc1cc(Cl)c(OC)c(N2CCN(CC(O)CCNC(=O)c3cc4ccccc4o3)CC2)c1,7.367542707815276
CCc1cc(Cl)c(OC)c(N2CCN(CCCCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,7.221125527997261
CCc1cc(Cl)c(OC)c(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,7.6020599913279625
CCc1cc(Cl)c(OC)c(N2CCN(C[C@@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,5.119186407719209
CCc1cc(Cl)c(OC)c(N2CCN(C[C@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,5.713768145971446
CCc1cc(Cl)c(OC)c(N2CCNCC2)c1,7.043831569524636
CCc1cc(Cl)c2c(c1)[C@@H]1CNCCN1C2=O,5.3
CCc1cc(Cl)c2c(c1)[C@H]1CNC[C@@H]1N(C)C2=O,5.19
CCc1cc(Cl)c2c(c1)[C@H]1CNC[C@@H]1N(C)C2=O.Cl,5.185219854254195
CCc1cc(Cl)c2c(c1)[C@H]1CNC[C@@H]1NC2=O,5.83
CCc1cc(Cl)c2c(c1)[C@H]1CNC[C@@H]1NC2=O.Cl,5.82739706879014
CCc1cc(NC(=O)N2CCc3cc(OC)c(C(F)(F)F)cc32)cc(-c2cccnc2)c1,6.699991797446187
CCc1cc(Oc2cc(Cl)ccc2CNC)ccc1Cl,7.33
CCc1cc(Oc2ccc(F)cc2CNC)ccc1Cl,6.56
CCc1cc2c(c(C(F)(F)F)c1)C(=O)N(C)[C@H]1CNC[C@H]21,5.68
CCc1cc2c(c(C(F)(F)F)c1)C(=O)N(C)[C@H]1CNC[C@H]21.Cl,6.484126156288321
CCc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,5.93
CCc1cc2c(c(C(F)(F)F)c1)C(=O)N[C@H]1CNC[C@H]21,6.8
CCc1cc2c(c(C(F)(F)F)c1)C(=O)N[C@H]1CNC[C@H]21.Cl,6.804100347590767
CCc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,6.299997602857746
CCc1cc2c(cc1Cl)N(C(=O)Nc1cccnc1)CC2,6.399996913372259
CCc1cc2c(cc1OC)C(=O)N1CCNC[C@@H]21,6.43
CCc1cc2c(ccc3c(C)nn(C[C@H](C)N)c32)o1,7.34
CCc1cc2c(ccc3c(OC)nn(C[C@H](C)N)c32)o1,7.42
CCc1cc2c(ccc3cnn(C[C@H](C)N)c32)o1,7.89
CCc1cc2c(ccc3cnn(C[C@H](C)N)c32)o1,7.89
CCc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)cc1,8.596879478824182
CCc1ccc(Cl)c2c1[C@@H]1CNCCN1C2=O,5.62
CCc1ccc(Cl)c2c1[C@H]1CNC[C@@H]1NC2=O,5.78
CCc1ccc(Cl)c2c1[C@H]1CNC[C@@H]1NC2=O.Cl,6.44490555142168
CCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,6.2
CCc1ccc(S(=O)(=O)N(C)C2CCN(C)CC2)cc1,6.34
CCc1ccc2c(c1)C(=O)N1CCNC[C@H]1C2,6.95
CCc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1cc(Cl)ccc1N2,9.853871964321762
CCc1ccc2c(c1)C[C@@H]1CNCCN1C2=O,6.64
CCc1ccc2c(c1OC)C(=O)N1CCNC[C@@H]21,6.91
CCc1cccc(N2CCN(C)CC2)c1Cl,8.492144128304169
CCc1cccc(N2CCN(CC(F)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,6.207608310501746
CCc1cccc(N2CCN(CC(F)CCNC(=O)c3cc4ccccc4o3)CC2)c1Cl,6.4736607226101555
CCc1cccc(N2CCN(CC(O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,7.55129368009492
CCc1cccc(N2CCN(CC(O)CCNC(=O)c3cc4ccccc4o3)CC2)c1Cl,8.494850021680094
CCc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,8.282329496997738
CCc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1Cl,8.61798295742513
CCc1cccc(N2CCN(C[C@@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,6.026872146400301
CCc1cccc(N2CCNCC2)c1Cl,8.154901959985743
CCc1cccc2c1C(=O)N1CCNC[C@H]1C2,7.66
CCc1cccc2c1C[C@@H]1CNCCN1C2=O,5.85
CCc1nc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,7.57
CCc1nc(N)[nH]c1-c1cn(S(=O)(=O)c2ccccc2)c2ccccc12.Cl,6.97061622231479
CCc1nc2c(N3CCNCC3)ccnc2n1Cc1cccc(Cl)c1,6.347753658996677
CCc1nc2c(N3CCNCC3)ccnc2n1Cc1cccc(F)c1,6.355561410532161
CCc1ncccc1Oc1ccc(NC(=O)N2CCc3cc(C)c(Cl)cc32)cn1,6.699991797446187
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,8.24
CCc1nn(C[C@H](C)N)c2c1ccc1occc12,7.96
CCn1c(-c2ccc(Cl)cc2)cc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)c1C,6.82
CCn1c(-c2ccc(Cl)cc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,6.82
CCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)c1C,7.12
CCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3)CC2)c1C,7.04
CCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,6.42
CCn1cc(CN2CCN(c3cccc4[nH]c(-c5ccc(C(C)(C)C)cc5)nc34)CC2)c(=O)[nH]c1=O,6.64
CCn1cc(Cl)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1,8.59
CCn1cncc1-c1c[nH]c2c(F)cc(I)cc12,5.070019409484486
CCn1nc2c(c1-c1ccccc1)CCNCC2,7.221848749616356
CCn1oc2c(c1=O)CCNCC2,3.499999994529686
CCn1oc2c(c1=O)CCNCC2,3.5228787452803374
CN(C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccccc1,9.455931955649724
CN(C)/C=N/N=C/c1cn(S(=O)(=O)c2ccc(F)cc2)c2cccc([N+](=O)[O-])c12,6.15
CN(C)/C=N/N=C/c1cn(S(=O)(=O)c2ccc(I)cc2)c2cccc([N+](=O)[O-])c12,6.61
CN(C)/C=N/N=C/c1cn(S(=O)(=O)c2ccc3ccccc3c2)c2cccc([N+](=O)[O-])c12,6.36
CN(C)/C=N/N=C/c1cn(S(=O)(=O)c2cccc3ccccc23)c2cccc([N+](=O)[O-])c12,6.26
CN(C)/C=N/N=C/c1cn(S(=O)(=O)c2ccccc2)c2cccc([N+](=O)[O-])c12,6.48
CN(C)C(=O)CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,7.047691990337874
CN(C)C(=O)CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,8.10790539730952
CN(C)C(=O)CCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,7.621602099051862
CN(C)C(=O)N[C@H]1CC[C@@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.66
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,6.917573699139228
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,7.3415116186909835
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.638272163982407
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.72584215073632
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.72584215073632
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.657577319177793
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,6.658763376761307
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.657577319177793
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,6.6599923820033275
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,7.3436142809413125
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,7.542118103266008
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,9.221848749616356
CN(C)C1CC[C@]2(Cc3ccccc3Cc3ccccc32)C1,7.899974269892137
CN(C)CC(c1ccccc1)c1ccccc1,5.13
CN(C)CC/C=C1/c2ccccc2COc2ccccc21,7.96
CN(C)CC1=CC2=CN(S(=O)(=O)c3ccccc3)C3=CC=CC(O1)C23,7.187086643357144
CN(C)CC1=Cc2cn(S(=O)(=O)c3cccc4ccccc34)c3cccc(c23)O1,6.310691140876379
CN(C)CC1CC2c3ccccc3Oc3ccccc3C2O1,7.795880017344075
CN(C)CC1C[C@@H]2c3ccccc3COc3ccccc3[C@H]2O1,5.9730583720409705
CN(C)CC1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,7.66354026615147
CN(C)CC1C[C@@H]2c3ccccc3N(C)c3ccccc3[C@H]2O1,7.09312646527793
CN(C)CC1C[C@@H]2c3ccccc3OCc3ccccc3[C@H]2O1,7.043351420794797
CN(C)CC1C[C@@H]2c3ccccc3Oc3ccccc3[C@H]2O1,7.431798275933005
CN(C)CC1C[C@@H]2c3ccccc3Sc3ccccc3[C@H]2O1,7.512861624522813
CN(C)CC1C[C@H]2c3ccccc3Cc3ccccc3[C@H]2O1,6.991399828238082
CN(C)CC1c2ccccc2Cc2ccccc21,6.27
CN(C)CC1c2ccccc2Cc2ccccc21,6.27
CN(C)CCC(c1ccccc1)c1ccccc1,5.79
CN(C)CCC1=C(Cc2ccc(F)cc2)c2ccccc2C1,9.85
CN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,9.22
CN(C)CCC1c2ccccc2Cc2ccccc21,7.08
CN(C)CCC=C1c2ccccc2COc2ccccc21,7.958607314841775
CN(C)CCCC1c2ccccc2Cc2ccccc21,7.66
CN(C)CCCC1c2ccccc2Cc2ccccc21,7.66
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,7.72
CN(C)CCCN1c2ccccc2CCc2ccccc21,6.8
CN(C)CCCN1c2ccccc2CCc2ccccc21,6.8
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,8.96
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,8.96
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,8.96
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,8.96
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,8.96
CN(C)CCCN1c2ccccc2Sc2ccccc21,7.64
CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,7.89
CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,7.89
CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,7.89
CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,7.89
CN(C)CCC[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,8.41
CN(C)CCC[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,8.41
CN(C)CCC[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,8.41
CN(C)CCC[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,8.41
CN(C)CCCc1c[nH]c2cccc(O)c12,6.23
CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)/C=C/c1ccccc1.O=C(O)C(F)(F)F,6.399996913372259
CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)CCC1CCCC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,6.0999990348465305
CN(C)CCN(Cc1ccccc1)S(=O)(=O)c1ccc(I)cc1,8.744727494896694
CN(C)CCN(Cc1cccs1)c1ccccn1,6.74
CN(C)CCN1C(=O)c2ccccc2/C=C\c2ccccc21,4.128427064454121
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,5.142667503568731
CN(C)CCOC(c1ccccc1)c1ccccc1,5.89
CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,6.703334809738469
CN(C)CCSC(C)(C)C,7.0
CN(C)CCSc1cccc(-c2ccccc2)n1,6.49
CN(C)CCSc1cccc(Br)n1,6.57
CN(C)CCSc1cccc(C2(O)CCCCC2)n1,6.32
CN(C)CCSc1cccc(C2CCCCC2)n1,6.64
CN(C)CCSc1nc(-c2ccccc2)cs1,6.19
CN(C)CCSc1nc(C(C)(C)C)cs1,5.92
CN(C)CCSc1nc2ccccc2s1,6.0
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,5.98
CN(C)CC[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.04
CN(C)CC[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.04
CN(C)CC[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.04
CN(C)CC[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.04
CN(C)CCc1c(-c2ccccc2)[nH]c2ccccc12,8.36
CN(C)CCc1c[nH]c2cc(O)ccc12,5.12
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,5.1
CN(C)CCc1c[nH]c2ccc3c(c12)CCCO3,7.77
CN(C)CCc1c[nH]c2cccc(F)c12,6.47
CN(C)CCc1c[nH]c2cccc(O)c12,7.62
CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,5.46
CN(C)CCc1c[nH]c2ccccc12,7.19
CN(C)CCc1c[nH]c2ccsc12,6.56
CN(C)CCc1c[nH]c2sccc12,6.97
CN(C)CCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,6.58
CN(C)CCc1cn(C)c2cccc(O)c12,6.2
CN(C)CCc1sc2ccccc2c1Cc1ccc(F)cc1,10.05
CN(C)CCn1cc(S(=O)(=O)c2cccc(Cl)c2)c2cccnc21,6.88
CN(C)CCn1cc(S(=O)(=O)c2cccc(F)c2)c2cccnc21,6.45
CN(C)CCn1cc(S(=O)(=O)c2cccc3ccccc23)c2cccnc21,6.03
CN(C)CCn1ccc2cc(F)c(F)cc21,6.64
CN(C)CCn1ccc2cc(F)c(F)cc21,6.64
CN(C)CCn1ccc2ccccc21,6.22
CN(C)CCn1ccc2ccccc21,6.22
CN(C)C[C@@H]1CC2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,7.42021640338319
CN(C)C[C@@H]1CC2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,7.657577319177793
CN(C)C[C@@H]1C[C@@H]2c3c(cccc3C(F)(F)F)Cc3ccccc3N2O1,7.17
CN(C)C[C@@H]1C[C@@H]2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,7.97
CN(C)C[C@@H]1C[C@@H]2c3cc(F)ccc3Cc3ccccc3N2O1,7.27
CN(C)C[C@@H]1C[C@@H]2c3cccc(C(F)(F)F)c3Cc3ccccc3N2O1,6.0
CN(C)C[C@@H]1C[C@@H]2c3cccc(F)c3Cc3ccccc3N2O1,7.5
CN(C)C[C@@H]1C[C@@H]2c3ccccc3COc3ccccc3[C@H]2O1,5.97
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3c(F)cccc3N2O1,7.62
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccc(-c4ccccc4)cc3N2O1,7.65
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccc(Cl)cc3N2O1,8.46
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccc(F)cc3N2O1,8.94
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3cccc(Cl)c3N2O1,7.49
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.64
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,7.66
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccncc3N2O1,6.41
CN(C)C[C@@H]1C[C@@H]2c3ccccc3N(C)c3ccccc3[C@H]2O1,7.09
CN(C)C[C@@H]1C[C@@H]2c3ccccc3OCc3ccccc3[C@H]2O1,7.04
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,7.42
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3N2O1,8.72
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,7.66
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccccc3[C@@H]2O1,7.8
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccccc3[C@H]2O1,7.43
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,7.89
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Sc3ccccc3[C@H]2O1,7.51
CN(C)C[C@@H]1C[C@@H]2c3cccnc3Cc3ccccc3N2O1,6.0
CN(C)C[C@@H]1C[C@H]2c3c(cccc3C(F)(F)F)Cc3ccccc3N2O1,7.17
CN(C)C[C@@H]1C[C@H]2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,7.97
CN(C)C[C@@H]1C[C@H]2c3cc(F)ccc3Cc3ccccc3N2O1,7.27
CN(C)C[C@@H]1C[C@H]2c3cccc(C(F)(F)F)c3Cc3ccccc3N2O1,6.0
CN(C)C[C@@H]1C[C@H]2c3cccc(F)c3Cc3ccccc3N2O1,7.5
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3c(F)cccc3N2O1,7.62
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3cc(F)ccc3N2O1,8.16
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3ccc(-c4ccccc4)cc3N2O1,7.65
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3ccc(F)cc3N2O1,8.94
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3cccc(Cl)c3N2O1,7.49
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.64
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3[C@@H]2O1,6.98
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3[C@H]2O1,6.99
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3ccncc3N2O1,6.41
CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,8.52
CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3N2O1,8.72
CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,8.3
CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccc(F)cc3[C@H]2O1,6.98
CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccccc3[C@@H]2O1,7.8
CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccccc3[C@H]2O1,7.03
CN(C)C[C@@H]1C[C@H]2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,7.89
CN(C)C[C@@H]1C[C@H]2c3cccnc3Cc3ccccc3N2O1,6.0
CN(C)C[C@@]1(C)C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.24
CN(C)C[C@@]1(C)C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.24
CN(C)C[C@H]1CC2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,7.823908740944319
CN(C)C[C@H]1CC2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,8.221848749616356
CN(C)C[C@H]1CC2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,9.2518119729938
CN(C)C[C@H]1CC2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,9.619788758288394
CN(C)C[C@H]1C[C@@H]2c3c(cccc3C(F)(F)F)Cc3ccccc3N2O1,7.17
CN(C)C[C@H]1C[C@@H]2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,7.97
CN(C)C[C@H]1C[C@@H]2c3cc(F)ccc3Cc3ccccc3N2O1,7.27
CN(C)C[C@H]1C[C@@H]2c3cccc(C(F)(F)F)c3Cc3ccccc3N2O1,6.0
CN(C)C[C@H]1C[C@@H]2c3cccc(F)c3Cc3ccccc3N2O1,7.5
CN(C)C[C@H]1C[C@@H]2c3ccccc3COc3ccccc3[C@H]2O1,5.97
CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3c(F)cccc3N2O1,7.62
CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3ccc(Cl)cc3N2O1,8.46
CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3ccc(F)cc3N2O1,8.94
CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3cccc(Cl)c3N2O1,7.49
CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.64
CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,7.66
CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,7.66
CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3ccncc3N2O1,6.41
CN(C)C[C@H]1C[C@@H]2c3ccccc3N(C)c3ccccc3[C@H]2O1,7.09
CN(C)C[C@H]1C[C@@H]2c3ccccc3OCc3ccccc3[C@H]2O1,7.04
CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,7.82
CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3N2O1,8.72
CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,8.22
CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccccc3[C@H]2O1,7.43
CN(C)C[C@H]1C[C@@H]2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,8.8
CN(C)C[C@H]1C[C@@H]2c3ccccc3Sc3ccccc3[C@H]2O1,7.51
CN(C)C[C@H]1C[C@@H]2c3cccnc3Cc3ccccc3N2O1,6.0
CN(C)C[C@H]1C[C@H]2c3c(cccc3C(F)(F)F)Cc3ccccc3N2O1,7.17
CN(C)C[C@H]1C[C@H]2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,7.97
CN(C)C[C@H]1C[C@H]2c3cc(F)ccc3Cc3ccccc3N2O1,7.27
CN(C)C[C@H]1C[C@H]2c3cccc(C(F)(F)F)c3Cc3ccccc3N2O1,6.0
CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3c(F)cccc3N2O1,7.62
CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3cc(F)ccc3N2O1,8.16
CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3ccc(-c4ccccc4)cc3N2O1,7.65
CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3ccc(Cl)cc3N2O1,8.46
CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3ccc(F)cc3N2O1,8.94
CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.64
CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3ccccc3[C@H]2O1,6.99
CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3ccncc3N2O1,6.41
CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,7.82
CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3N2O1,8.72
CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,7.96
CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(F)cc3[C@H]2O1,6.37
CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccccc3[C@@H]2O1,7.04
CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccccc3[C@H]2O1,7.03
CN(C)C[C@H]1C[C@H]2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,9.62
CN(C)C[C@H]1C[C@H]2c3cccnc3Cc3ccccc3N2O1,6.0
CN(C)C[C@]1(C)C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.24
CN(C)C[C@]1(C)C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.24
CN(C)Cc1cc(CC(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1,5.65
CN(C)Cc1cc(N)ccc1Oc1ccc(Cl)c(Cl)c1,6.14
CN(C)Cc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)c(Cl)c1,7.38
